OS,S,Q,Std,X,R
27,23,60,0,60,69.83713355
27,23,50,10,60,79.6742671
27,23,55,15,40,50.35830619
27,23,50,10,60,60.3257329
27,23,45,5,50,49.96742671
27,23,50,20,30,30.16286645
27,23,55,15,70,50.03257329
27,23,50,10,40,49.77198697
27,23,60,0,60,69.70684039
27,23,30,0,30,40
27,23,40,0,40,69.77198697
27,23,45,15,30,50.35830619
27,23,55,5,60,69.96742671
27,23,50,20,70,79.73941368
27,23,50,0,50,20.3257329
27,23,45,15,60,29.90228013
27,23,45,5,40,29.90228013
27,23,55,5,50,40.19543974
27,23,60,0,60,59.73941368
27,23,50,20,30,30.09771987
27,23,30,0,30,39.86970684
27,23,55,15,40,59.93485342
27,23,50,20,70,70.09771987
27,23,50,10,40,39.93485342
27,23,45,15,30,39.93485342
27,23,50,10,60,50.03257329
27,23,55,5,50,69.64169381
27,23,45,5,50,50.09771987
27,23,50,0,50,60.3257329
27,23,45,5,40,40.3257329
27,23,40,0,40,40.26058632
27,23,55,15,70,60.06514658
27,23,55,5,60,74.78827362
27,23,45,15,60,75.50488599
28,24,45,15,30,29.96742671
28,24,45,5,50,50.03257329
28,24,55,15,40,40.26058632
28,24,55,5,50,50.22801303
28,24,50,10,60,60
28,24,40,0,40,40
28,24,50,10,40,40.13029316
28,24,50,20,30,30.55374593
28,24,60,0,60,58.3713355
28,24,50,20,70,70.09771987
28,24,45,5,40,50.29315961
28,24,50,0,50,51.46579805
28,24,45,15,60,59.86970684
28,24,55,5,60,60.06514658
28,24,55,15,70,69.90228013
28,24,45,5,40,39.21824104
28,24,45,15,30,29.96742671
28,24,55,15,70,60
28,24,50,20,30,33.74592834
28,24,50,10,60,59.93485342
28,24,55,5,50,60.91205212
28,24,55,15,40,41.3029316
28,24,55,5,60,52.76872964
28,24,50,10,40,47.81758958
28,24,50,0,50,51.14006515
28,24,45,5,50,48.27361564
28,24,30,0,30,30.09771987
28,24,60,0,60,59.93485342
28,24,50,20,70,69.90228013
28,24,45,15,60,64.95114007
28,24,40,0,40,45.34201954
28,24,50,20,70,67.29641694
28,24,45,15,30,29.96742671
28,24,55,5,60,58.17589577
28,24,55,15,40,36.67752443
28,24,50,10,60,58.3713355
28,24,50,0,50,47.4267101
28,24,30,0,30,29.31596091
28,24,55,15,70,49.96742671
28,24,40,0,40,35.11400651
28,24,55,5,50,50.03257329
28,24,50,10,40,40.9771987
28,24,50,20,30,28.59934853
28,24,45,5,40,30.16286645
28,24,45,15,60,60
28,24,60,0,60,58.76221498
28,24,45,5,50,44.56026059
28,24,50,10,60,59.93485342
28,24,50,10,40,37.71986971
28,24,55,15,40,40.06514658
28,24,40,0,40,40.13029316
28,24,30,0,30,34.07166124
28,24,50,20,70,63.84364821
28,24,45,5,50,53.35504886
28,24,45,5,40,43.32247557
28,24,55,5,50,55.43973941
28,24,60,0,60,60.26058632
28,24,55,15,70,65.27687296
28,24,50,0,50,51.40065147
28,24,45,15,30,30.22801303
28,24,50,20,30,30.16286645
28,24,55,5,60,53.02931596
28,24,45,15,60,50.03257329
28,24,55,15,40,47.94788274
28,24,30,0,30,30.16286645
28,24,55,5,50,44.69055375
28,24,45,5,50,53.02931596
28,24,50,0,50,53.09446254
28,24,50,10,40,43.71335505
28,24,50,20,70,64.69055375
28,24,45,15,30,29.96742671
28,24,50,10,60,58.76221498
28,24,50,20,30,25.53745928
28,24,60,0,60,60.06514658
28,24,55,15,70,68.53420195
28,24,45,5,40,49.96742671
28,24,45,15,60,60
28,24,55,5,60,51.98697068
28,24,40,0,40,40.13029316
29,25,50,10,60,20.13029316
29,25,55,15,40,19.93485342
29,25,45,15,60,30.09771987
29,25,45,5,50,40.13029316
29,25,50,20,30,30.09771987
29,25,50,20,70,40.13029316
29,25,40,0,40,20.26058632
29,25,55,5,50,40.19543974
29,25,45,5,40,50.03257329
29,25,50,10,40,40
29,25,45,15,30,20.19543974
29,25,30,0,30,20.06514658
29,25,55,15,70,59.80456026
29,25,55,5,60,69.90228013
29,25,60,0,60,70.03257329
29,25,50,0,50,59.86970684
29,25,55,15,40,20.13029316
29,25,45,5,40,29.96742671
29,25,50,20,30,20.19543974
29,25,50,10,60,40
29,25,50,0,50,39.93485342
29,25,45,15,30,20.19543974
29,25,50,10,40,29.96742671
29,25,50,20,70,70.09771987
29,25,55,15,70,80.06514658
29,25,40,0,40,40.19543974
29,25,45,5,50,40
29,25,45,15,60,60
29,25,30,0,30,10.03257329
29,25,55,5,50,69.96742671
29,25,55,5,60,70.16286645
29,25,60,0,60,69.90228013
29,25,55,15,40,30.03257329
29,25,55,5,60,60.06514658
29,25,50,10,60,60.19543974
29,25,50,20,70,69.96742671
29,25,45,15,30,20.26058632
29,25,45,5,50,49.90228013
29,25,50,0,50,59.86970684
29,25,30,0,30,20
29,25,45,15,60,60.13029316
29,25,55,15,70,79.93485342
29,25,45,5,40,40.19543974
29,25,40,0,40,20
29,25,55,5,50,60.26058632
29,25,50,20,30,10.03257329
29,25,60,0,60,59.86970684
29,25,50,10,40,30.03257329
29,25,50,10,60,60.06514658
29,25,45,15,30,10.09771987
29,25,55,15,70,70.09771987
29,25,55,15,40,19.93485342
29,25,30,0,30,10.16286645
29,25,40,0,40,20.06514658
29,25,45,5,40,30.03257329
29,25,55,5,60,60
29,25,50,10,40,29.96742671
29,25,50,20,70,79.93485342
29,25,45,15,60,20.06514658
29,25,55,5,50,49.96742671
29,25,50,0,50,59.86970684
29,25,60,0,60,70.03257329
29,25,50,20,30,10.09771987
29,25,30,0,30,20.19543974
29,25,45,5,50,29.96742671
29,25,55,15,40,30.16286645
29,25,45,15,60,30.03257329
29,25,55,15,70,80
29,25,50,0,50,50.03257329
29,25,50,20,30,20.13029316
29,25,50,10,60,60.06514658
29,25,40,0,40,30.03257329
29,25,55,5,60,49.96742671
29,25,60,0,60,50.03257329
29,25,50,20,70,80.26058632
29,25,45,5,40,40
29,25,45,15,30,20.19543974
29,25,50,10,40,20.13029316
30,26,50,10,40,34.98371336
30,26,50,20,70,50.22801303
30,26,30,0,30,24.69055375
30,26,40,0,40,43.32247557
30,26,55,5,60,55.11400651
30,26,50,0,50,50.03257329
30,26,45,15,60,50.16286645
30,26,55,15,70,60.3257329
30,26,45,5,50,37.52442997
30,26,55,15,40,34.5276873
30,26,60,0,60,55.17915309
30,26,50,10,60,57.45928339
30,26,55,5,50,59.21824104
30,26,45,15,30,25.7980456
30,26,50,20,30,29.25081433
30,26,45,5,40,38.63192182
30,26,50,10,60,57.39413681
30,26,50,0,50,44.16938111
30,26,50,20,30,24.23452769
30,26,45,15,60,54.2019544
30,26,45,5,40,50.35830619
30,26,45,15,30,25.4723127
30,26,55,15,40,40.26058632
30,26,50,20,70,60.39087948
30,26,60,0,60,69.44625407
30,26,55,15,70,74.5276873
30,26,45,5,50,50.09771987
30,26,55,5,60,59.41368078
30,26,40,0,40,30.29315961
30,26,30,0,30,19.86970684
30,26,55,5,50,55.76547231
30,26,50,10,40,57.19869707
30,26,40,0,40,29.51140065
30,26,45,15,60,59.93485342
30,26,55,5,50,46.1237785
30,26,50,20,30,25.1465798
30,26,50,10,60,54.07166124
30,26,45,15,30,25.60260586
30,26,55,15,40,30.16286645
30,26,30,0,30,19.6742671
30,26,55,5,60,45.99348534
30,26,50,0,50,40.45602606
30,26,50,10,40,35.50488599
30,26,45,5,50,40.13029316
30,26,55,15,70,59.86970684
30,26,60,0,60,50.22801303
30,26,45,5,40,29.51140065
30,26,50,20,70,59.60912052
30,26,40,0,40,35.17915309
30,26,50,10,60,58.63192182
30,26,45,5,50,51.00977199
30,26,50,0,50,39.21824104
30,26,60,0,60,59.47882736
30,26,55,15,40,33.8762215
30,26,45,15,30,25.27687296
30,26,55,5,50,40.71661238
30,26,30,0,30,24.42996743
30,26,50,20,70,50.48859935
30,26,55,5,60,59.0228013
30,26,50,10,40,34.91856678
30,26,45,15,60,40.19543974
30,26,50,20,30,24.49511401
30,26,45,5,40,30.03257329
30,26,55,15,70,30.09771987
30,26,50,20,30,25.34201954
30,26,45,5,40,25.99348534
30,26,45,5,50,40.13029316
30,26,55,5,60,39.73941368
30,26,50,10,60,55.37459283
30,26,55,15,70,60.06514658
30,26,30,0,30,20.52117264
30,26,50,10,40,24.75570033
30,26,50,20,70,59.6742671
30,26,55,5,50,49.90228013
30,26,55,15,40,30.09771987
30,26,45,15,60,40.58631922
30,26,50,0,50,49.70684039
30,26,45,15,30,19.47882736
30,26,60,0,60,49.57654723
30,26,40,0,40,30.29315961
