OS,S,Q,Std,X,R
13,12,30,0,30,29.96742671
13,12,50,20,30,29.25081433
13,12,55,5,50,51.46579805
13,12,55,5,60,61.17263844
13,12,50,0,50,50.68403909
13,12,50,20,70,70.42345277
13,12,55,15,40,41.56351792
13,12,45,5,40,39.93485342
13,12,50,10,60,44.75570033
13,12,50,10,40,38.56677524
13,12,45,15,60,58.24104235
13,12,45,15,30,30.03257329
13,12,40,0,40,40
13,12,55,15,70,69.77198697
13,12,60,0,60,60.19543974
13,12,45,15,60,60.06514658
13,12,30,0,30,30.22801303
13,12,55,15,40,40.39087948
13,12,55,15,70,56.02605863
13,12,40,0,40,40.45602606
13,12,55,5,60,55.17915309
13,12,50,20,70,70.29315961
13,12,45,5,50,43.45276873
13,12,50,20,30,29.83713355
13,12,45,15,30,29.83713355
13,12,60,0,60,41.04234528
13,12,50,0,50,49.44625407
13,12,55,5,50,63.51791531
13,12,50,10,60,54.91856678
13,12,50,10,40,39.3485342
13,12,45,5,50,49.44625407
13,12,55,5,60,55.70032573
13,12,50,10,60,54.2019544
13,12,45,15,30,29.96742671
13,12,55,15,40,38.17589577
13,12,40,0,40,38.30618893
13,12,30,0,30,29.25081433
13,12,50,10,40,39.47882736
13,12,50,0,50,49.70684039
13,12,60,0,60,60.19543974
13,12,55,5,50,52.18241042
13,12,50,20,30,29.90228013
13,12,45,5,40,38.30618893
13,12,55,15,70,70.81433225
13,12,50,20,70,69.57654723
13,12,55,5,60,54.00651466
13,12,45,15,60,59.08794788
13,12,55,15,40,38.95765472
13,12,60,0,60,59.54397394
13,12,50,0,50,49.90228013
13,12,45,5,50,50.09771987
13,12,55,15,70,70.03257329
13,12,45,5,40,39.47882736
13,12,50,10,60,60.06514658
13,12,50,10,40,39.93485342
13,12,30,0,30,29.44625407
13,12,50,20,70,69.18566775
13,12,55,5,50,49.12052117
13,12,50,20,30,30.35830619
13,12,45,15,30,30.16286645
13,12,40,0,40,39.60912052
14,13,55,5,50,59.80456026
14,13,50,20,30,39.80456026
14,13,55,5,60,69.57654723
14,13,45,15,60,81.17263844
14,13,40,0,40,81.6286645
14,13,50,10,40,49.70684039
14,13,50,0,50,70.09771987
14,13,55,15,40,19.60912052
14,13,45,5,50,37.32899023
14,13,55,15,70,74.72312704
14,13,50,10,60,82.01954397
14,13,50,20,70,80.45602606
14,13,60,0,60,89.96742671
14,13,45,5,40,20.06514658
14,13,30,0,30,29.64169381
14,13,45,15,30,23.06188925
14,13,30,0,30,39.93485342
14,13,50,20,30,20.13029316
14,13,55,5,50,41.10749186
14,13,55,5,60,71.59609121
14,13,50,0,50,29.96742671
14,13,50,20,70,69.90228013
14,13,55,15,40,22.73615635
14,13,45,5,40,20.06514658
14,13,50,10,60,65.21172638
14,13,50,10,40,40.78175896
14,13,45,15,60,65.60260586
14,13,45,15,30,25.99348534
14,13,40,0,40,12.50814332
14,13,55,15,70,79.6742671
14,13,60,0,60,76.61237785
14,13,45,5,50,51.27035831
14,13,55,15,40,48.40390879
14,13,50,10,40,48.72964169
14,13,50,10,60,89.05537459
14,13,60,0,60,72.63843648
14,13,55,5,60,71.53094463
14,13,55,15,70,90.03257329
14,13,50,0,50,50.42345277
14,13,45,15,60,51.00977199
14,13,40,0,40,22.86644951
14,13,55,5,50,55.57003257
14,13,45,15,30,40.26058632
14,13,45,5,50,20
14,13,45,5,40,13.8762215
14,13,50,20,70,69.90228013
14,13,30,0,30,29.96742671
14,13,50,20,30,20.3257329
14,13,55,15,40,29.96742671
14,13,55,5,60,59.47882736
14,13,50,10,60,70.16286645
14,13,30,0,30,29.31596091
14,13,50,0,50,60
14,13,50,20,30,14.59283388
14,13,45,5,50,12.50814332
14,13,50,10,40,19.3485342
14,13,40,0,40,16.87296417
14,13,45,15,30,5.342019544
14,13,55,15,70,80.52117264
14,13,45,15,60,83.77850163
14,13,60,0,60,70.03257329
14,13,55,5,50,51.27035831
14,13,50,20,70,88.46905537
14,13,45,5,40,19.08794788
14,13,50,20,70,79.73941368
14,13,55,15,40,30.29315961
14,13,55,5,60,70.29315961
14,13,40,0,40,30.35830619
14,13,55,5,50,20.13029316
14,13,55,15,70,70.61889251
14,13,50,0,50,50.09771987
14,13,45,5,40,50.35830619
14,13,60,0,60,60.52117264
14,13,50,20,30,24.69055375
14,13,45,15,30,30.42345277
14,13,30,0,30,19.54397394
14,13,45,5,50,30.09771987
14,13,50,10,60,64.42996743
14,13,50,10,40,50.22801303
14,13,45,15,60,70.42345277
15,14,60,0,60,30.16286645
15,14,40,0,40,30.03257329
15,14,50,10,60,40
15,14,55,5,60,40.19543974
15,14,45,15,60,29.83713355
15,14,55,5,50,40.19543974
15,14,50,20,30,20.06514658
15,14,45,5,40,30.03257329
15,14,50,20,70,39.86970684
15,14,50,10,40,20.06514658
15,14,30,0,30,9.96742671
15,14,55,15,40,29.90228013
15,14,45,15,30,9.96742671
15,14,55,15,70,40.06514658
15,14,45,5,50,40.26058632
15,14,50,0,50,40
15,14,55,15,70,40.06514658
15,14,30,0,30,9.90228013
15,14,55,5,50,29.96742671
15,14,50,10,40,30.09771987
15,14,45,5,40,29.90228013
15,14,55,15,40,20.06514658
15,14,45,15,30,10.03257329
15,14,55,5,60,39.93485342
15,14,60,0,60,40.06514658
15,14,50,20,30,9.96742671
15,14,50,0,50,29.96742671
15,14,45,5,50,40.13029316
15,14,40,0,40,29.96742671
15,14,45,15,60,40.06514658
15,14,50,20,70,49.96742671
15,14,50,10,60,40.13029316
15,14,55,5,50,40.13029316
15,14,55,5,60,30.03257329
15,14,50,0,50,40.06514658
15,14,30,0,30,10.03257329
15,14,50,20,70,30.09771987
15,14,40,0,40,29.96742671
15,14,45,15,30,10.16286645
15,14,50,20,30,10.09771987
15,14,55,15,40,20
15,14,55,15,70,30.16286645
15,14,60,0,60,40
15,14,45,5,40,20.06514658
15,14,50,10,40,30.16286645
15,14,45,15,60,30.16286645
15,14,50,10,60,30.22801303
15,14,45,5,50,40
15,14,50,20,30,10.03257329
15,14,40,0,40,20.06514658
15,14,60,0,60,29.90228013
15,14,30,0,30,10.03257329
15,14,50,0,50,30.09771987
15,14,55,5,50,40
15,14,45,5,50,30.03257329
15,14,55,15,40,29.83713355
15,14,50,20,70,20
15,14,50,10,40,29.96742671
15,14,45,5,40,20
15,14,45,15,60,19.93485342
15,14,45,15,30,20.13029316
15,14,50,10,60,30.03257329
15,14,55,5,60,40.06514658
15,14,55,15,70,30.09771987
15,14,50,10,40,30.03257329
15,14,55,15,70,40
15,14,55,5,60,40.19543974
15,14,50,10,60,40.06514658
15,14,40,0,40,19.93485342
15,14,30,0,30,9.96742671
15,14,50,20,70,29.96742671
15,14,50,20,30,10.22801303
15,14,50,0,50,29.96742671
15,14,55,5,50,34.91856678
15,14,45,5,50,29.96742671
15,14,55,15,40,30.03257329
15,14,60,0,60,39.93485342
15,14,45,5,40,20.06514658
15,14,45,15,60,29.90228013
15,14,45,15,30,9.90228013
16,15,45,15,60,40
16,15,60,0,60,50.22801303
16,15,30,0,30,10.09771987
16,15,45,5,40,20.26058632
16,15,55,15,70,50.03257329
16,15,40,0,40,20.13029316
16,15,50,10,60,20.06514658
16,15,50,10,40,30.22801303
16,15,55,5,60,40.06514658
16,15,45,5,50,40.26058632
16,15,50,0,50,29.90228013
16,15,55,5,50,30.03257329
16,15,50,20,30,10.09771987
16,15,55,15,40,19.93485342
16,15,50,20,70,50.16286645
16,15,45,15,30,10.22801303
16,15,55,5,50,20.6514658
16,15,45,15,60,20.26058632
16,15,50,10,40,29.90228013
16,15,50,20,30,10.09771987
16,15,50,0,50,40.06514658
16,15,45,5,50,20.39087948
16,15,45,15,30,10.16286645
16,15,30,0,30,9.90228013
16,15,45,5,40,19.86970684
16,15,60,0,60,40
16,15,55,15,40,20.26058632
16,15,50,20,70,39.80456026
16,15,55,15,70,20.19543974
16,15,40,0,40,9.96742671
16,15,55,5,60,20.06514658
16,15,50,10,60,19.6742671
16,15,60,0,60,30.09771987
16,15,50,10,40,10.03257329
16,15,55,15,70,50.16286645
16,15,55,5,60,30.22801303
16,15,50,20,70,39.80456026
16,15,55,5,50,20.13029316
16,15,40,0,40,10.22801303
16,15,45,15,60,30.16286645
16,15,50,0,50,29.96742671
16,15,50,20,30,10.16286645
16,15,45,15,30,10.22801303
16,15,50,10,60,30.03257329
16,15,45,5,50,19.93485342
16,15,45,5,40,20.19543974
16,15,55,15,40,19.93485342
16,15,30,0,30,10.09771987
16,15,45,15,60,29.90228013
16,15,45,5,40,20.3257329
16,15,60,0,60,30.09771987
16,15,55,15,40,20
16,15,50,10,60,20.06514658
16,15,50,20,30,10.16286645
16,15,50,10,40,20.13029316
16,15,50,0,50,20
16,15,45,15,30,10.03257329
16,15,40,0,40,20.13029316
16,15,55,5,60,40.13029316
16,15,30,0,30,10.09771987
16,15,55,15,70,49.83713355
16,15,45,5,50,20.26058632
16,15,50,20,70,50.03257329
16,15,55,5,50,20.13029316
16,15,50,20,70,39.86970684
16,15,50,0,50,20.45602606
16,15,55,15,40,10.22801303
16,15,45,5,40,20.19543974
16,15,55,5,50,29.83713355
16,15,40,0,40,20.13029316
16,15,30,0,30,10.03257329
16,15,50,10,40,10.03257329
16,15,45,15,60,29.90228013
16,15,55,5,60,30.22801303
16,15,60,0,60,19.93485342
16,15,50,20,30,10.16286645
16,15,45,5,50,19.93485342
16,15,50,10,60,20.3257329
16,15,55,15,70,50.09771987
16,15,45,15,30,19.93485342
17,16,60,0,60,59.47882736
17,16,55,15,40,40.06514658
17,16,40,0,40,40.06514658
17,16,45,5,50,50.16286645
17,16,55,5,60,63.64820847
17,16,45,15,60,64.69055375
17,16,45,5,40,30.16286645
17,16,50,10,40,40
17,16,30,0,30,30.16286645
17,16,50,20,30,20.13029316
17,16,45,15,30,20.13029316
17,16,50,20,70,30.16286645
17,16,55,5,50,59.93485342
17,16,50,10,60,60.13029316
17,16,50,0,50,69.90228013
17,16,55,15,70,39.93485342
17,16,55,15,40,30.22801303
17,16,50,20,70,60.13029316
17,16,50,10,40,19.93485342
17,16,55,15,70,69.90228013
17,16,45,15,60,30.09771987
17,16,60,0,60,39.86970684
17,16,40,0,40,40.13029316
17,16,50,0,50,50.09771987
17,16,45,15,30,20.13029316
17,16,30,0,30,10.16286645
17,16,50,20,30,10.03257329
17,16,55,5,60,50.03257329
17,16,45,5,50,40.13029316
17,16,45,5,40,29.96742671
17,16,50,10,60,59.93485342
17,16,55,5,50,60
17,16,45,5,50,59.93485342
17,16,45,15,60,60.13029316
17,16,55,5,60,59.93485342
17,16,45,5,40,39.93485342
17,16,55,5,50,49.96742671
17,16,30,0,30,30.03257329
17,16,60,0,60,60.06514658
17,16,55,15,40,40.19543974
17,16,50,20,70,60.3257329
17,16,55,15,70,69.96742671
17,16,50,0,50,49.83713355
17,16,45,15,30,20.19543974
17,16,40,0,40,20.13029316
17,16,50,10,60,60.06514658
17,16,50,20,30,20
17,16,50,10,40,39.93485342
17,16,45,5,50,50.09771987
17,16,50,20,70,70.22801303
17,16,45,15,30,20.06514658
17,16,55,5,60,60.06514658
17,16,40,0,40,40
17,16,55,5,50,50.29315961
17,16,55,15,70,70.22801303
17,16,60,0,60,69.96742671
17,16,45,5,40,40.26058632
17,16,50,10,60,50.03257329
17,16,50,20,30,20
17,16,55,15,40,30.22801303
17,16,30,0,30,20.19543974
17,16,50,0,50,49.90228013
17,16,45,15,60,59.80456026
17,16,50,10,40,40.19543974
17,16,45,5,50,49.90228013
17,16,50,20,30,19.93485342
17,16,40,0,40,30.16286645
17,16,50,10,40,40.06514658
17,16,55,5,60,60.19543974
17,16,60,0,60,60.06514658
17,16,30,0,30,20.19543974
17,16,45,15,60,59.93485342
17,16,55,15,70,70.16286645
17,16,55,15,40,30.09771987
17,16,45,15,30,29.96742671
17,16,50,10,60,40
17,16,50,0,50,50.16286645
17,16,45,5,40,39.93485342
17,16,50,20,70,69.90228013
17,16,55,5,50,60.06514658
18,17,45,15,30,23.71335505
18,17,55,5,50,46.97068404
18,17,55,15,70,57.13355049
18,17,50,20,30,34.26710098
18,17,50,10,60,44.16938111
18,17,50,0,50,48.66449511
18,17,40,0,40,38.63192182
18,17,50,20,70,49.70684039
18,17,45,5,40,45.92833876
18,17,55,5,60,48.99022801
18,17,55,15,40,47.49185668
18,17,45,5,50,47.49185668
18,17,60,0,60,56.93811075
18,17,30,0,30,32.37785016
18,17,50,10,40,30.94462541
18,17,45,15,60,50.87947883
18,17,50,20,30,29.38110749
18,17,50,0,50,39.86970684
18,17,45,15,30,29.25081433
18,17,55,15,40,48.92508143
18,17,55,5,60,54.8534202
18,17,50,20,70,62.67100977
18,17,50,10,60,51.53094463
18,17,55,5,50,55.89576547
18,17,40,0,40,46.64495114
18,17,50,10,40,33.09446254
18,17,30,0,30,22.14983713
18,17,45,5,40,32.247557
18,17,45,5,50,46.51465798
18,17,60,0,60,59.28338762
18,17,45,15,60,58.56677524
18,17,60,0,60,57.45928339
18,17,55,15,40,32.70358306
18,17,50,20,70,61.36807818
18,17,45,5,40,34.13680782
18,17,30,0,30,36.54723127
18,17,50,10,40,44.16938111
18,17,55,5,60,51.40065147
18,17,45,15,60,53.5504886
18,17,40,0,40,38.63192182
18,17,55,15,70,51.79153094
18,17,45,5,50,45.7980456
18,17,50,20,30,32.83387622
18,17,50,10,60,46.90553746
18,17,55,5,50,48.33876221
18,17,50,0,50,49.57654723
18,17,45,15,30,33.81107492
18,17,55,15,40,34.59283388
18,17,45,15,30,25.92833876
18,17,45,5,40,32.05211726
18,17,55,15,70,50.81433225
18,17,50,0,50,53.68078176
18,17,50,20,30,23.97394137
18,17,50,20,70,64.95114007
18,17,55,5,50,48.33876221
18,17,45,5,50,42.08469055
18,17,50,10,40,40.06514658
18,17,45,15,60,53.35504886
18,17,50,10,60,52.8990228
18,17,40,0,40,14.78827362
18,17,30,0,30,22.93159609
18,17,55,5,60,51.85667752
18,17,60,0,60,57.78501629
18,17,45,5,40,55.04885993
18,17,45,15,60,53.42019544
18,17,45,5,50,52.11726384
18,17,50,10,40,42.80130293
18,17,40,0,40,48.92508143
18,17,50,20,30,48.59934853
18,17,45,15,30,21.10749186
18,17,55,15,40,32.70358306
18,17,55,15,70,58.04560261
18,17,55,5,60,58.43648208
18,17,50,10,60,57.52442997
18,17,50,20,70,65.7980456
18,17,55,5,50,59.21824104
18,17,60,0,60,64.95114007
18,17,30,0,30,26.57980456
18,17,50,0,50,38.76221498
20,18,55,5,60,51.20521173
20,18,30,0,30,24.69055375
20,18,60,0,60,54.78827362
20,18,50,10,40,39.73941368
20,18,45,5,50,55.57003257
20,18,45,5,40,46.38436482
20,18,50,0,50,48.72964169
20,18,55,5,50,42.41042345
20,18,45,15,60,59.73941368
20,18,55,15,40,41.75895765
20,18,50,20,30,70.81433225
20,18,40,0,40,39.73941368
20,18,50,10,60,58.76221498
20,18,55,15,70,79.21824104
20,18,50,20,70,73.09446254
20,18,60,0,60,64.16938111
20,18,55,5,60,58.11074919
20,18,45,15,60,31.14006515
20,18,50,20,70,43.71335505
20,18,55,5,50,40.13029316
20,18,45,5,40,50.03257329
20,18,50,10,40,31.07491857
20,18,45,5,50,33.15960912
20,18,55,15,40,42.80130293
20,18,50,10,60,66.51465798
20,18,50,0,50,53.2247557
20,18,45,15,30,22.21498371
20,18,50,20,30,26.90553746
20,18,55,15,70,71.85667752
20,18,30,0,30,22.28013029
20,18,40,0,40,40.78175896
20,18,50,20,30,18.50162866
20,18,50,0,50,27.1009772
20,18,55,15,70,70.48859935
20,18,40,0,40,43.19218241
20,18,50,20,70,73.15960912
20,18,45,15,30,31.85667752
20,18,55,5,50,49.90228013
20,18,55,5,60,46.05863192
20,18,60,0,60,44.95114007
20,18,50,10,40,43.19218241
20,18,50,10,60,45.66775244
20,18,45,5,50,42.93159609
20,18,55,15,40,40.78175896
20,18,45,5,40,47.49185668
20,18,30,0,30,26.57980456
20,18,60,0,60,67.1009772
20,18,50,0,50,49.12052117
20,18,45,15,30,29.38110749
20,18,40,0,40,30.74918567
20,18,55,15,70,69.90228013
20,18,55,15,40,38.3713355
20,18,45,5,40,38.3713355
20,18,50,10,60,31.72638436
20,18,55,5,60,56.87296417
20,18,50,20,70,69.38110749
20,18,50,10,40,33.48534202
20,18,50,20,30,29.70684039
20,18,45,5,50,50.74918567
20,18,45,15,60,58.30618893
20,18,55,5,50,59.93485342
20,18,30,0,30,30.81433225
20,18,50,20,70,72.63843648
20,18,45,15,30,17.52442997
20,18,55,5,60,57.06840391
20,18,30,0,30,28.92508143
20,18,50,10,60,61.36807818
20,18,55,15,40,54.5276873
20,18,50,10,40,59.0228013
20,18,55,5,50,59.93485342
20,18,50,20,30,26.31921824
20,18,55,15,70,69.77198697
20,18,45,5,40,44.56026059
20,18,60,0,60,64.16938111
20,18,40,0,40,42.86644951
20,18,45,15,60,30.29315961
20,18,45,5,50,49.70684039
20,18,50,0,50,50.61889251
21,19,45,5,50,11.9218241
21,19,55,5,50,15.17915309
21,19,45,15,30,11.85667752
21,19,60,0,60,17.06840391
21,19,40,0,40,14.65798046
21,19,50,0,50,18.76221498
21,19,50,10,40,15.57003257
21,19,45,5,40,18.76221498
21,19,30,0,30,8.794788274
21,19,55,5,60,19.08794788
21,19,55,15,40,13.61563518
21,19,50,10,60,18.3713355
21,19,45,15,60,15.63517915
21,19,50,20,30,10.03257329
21,19,55,15,70,10.94462541
21,19,50,20,70,10.48859935
21,19,55,5,50,10.29315961
21,19,55,15,40,13.61563518
21,19,40,0,40,10.94462541
21,19,45,5,40,11.40065147
21,19,45,15,60,9.90228013
21,19,50,20,30,7.557003257
21,19,50,0,50,9.315960912
21,19,45,5,50,11.79153094
21,19,30,0,30,1.042345277
21,19,50,10,40,9.576547231
21,19,55,15,70,10.74918567
21,19,50,10,60,10.87947883
21,19,60,0,60,9.055374593
21,19,50,20,70,8.534201954
21,19,45,15,30,10.48859935
21,19,55,5,60,9.771986971
21,19,30,0,30,3.32247557
21,19,55,5,60,8.794788274
21,19,50,20,70,8.534201954
21,19,55,5,50,8.534201954
21,19,50,10,60,10.03257329
21,19,50,0,50,9.511400651
21,19,45,15,30,3.19218241
21,19,55,15,40,8.469055375
21,19,50,20,30,1.368078176
21,19,45,5,40,8.729641694
21,19,55,15,70,10.94462541
21,19,45,5,50,7.426710098
21,19,50,10,40,8.403908795
21,19,60,0,60,9.250814332
21,19,45,15,60,8.208469055
21,19,40,0,40,5.146579805
21,19,50,0,50,8.664495114
21,19,45,15,60,7.947882736
21,19,55,5,60,11.20521173
21,19,45,5,40,9.511400651
21,19,55,15,70,10.09771987
21,19,30,0,30,1.368078176
21,19,55,5,50,10.74918567
21,19,50,20,30,9.90228013
21,19,50,10,40,9.771986971
21,19,45,5,50,9.706840391
21,19,60,0,60,11.07491857
21,19,50,20,70,9.641693811
21,19,40,0,40,4.364820847
21,19,55,15,40,8.664495114
21,19,50,10,60,9.771986971
21,19,45,15,30,1.172638436
21,19,55,5,60,7.100977199
21,19,45,15,60,8.990228013
21,19,40,0,40,5.016286645
21,19,55,15,70,8.273615635
21,19,50,10,60,9.120521173
21,19,50,20,70,8.013029316
21,19,50,10,40,8.078175896
21,19,50,20,30,7.882736156
21,19,50,0,50,9.576547231
21,19,30,0,30,6.51465798
21,19,55,5,50,6.71009772
21,19,45,15,30,6.57980456
21,19,60,0,60,9.446254072
21,19,45,5,40,9.250814332
21,19,45,5,50,8.208469055
21,19,55,15,40,7.752442997
23,20,45,15,30,30.09771987
23,20,60,0,60,49.96742671
23,20,50,10,40,69.90228013
23,20,50,20,70,70.03257329
23,20,55,15,40,60.13029316
23,20,55,5,60,59.93485342
23,20,40,0,40,69.83713355
23,20,45,5,50,50.29315961
23,20,45,15,60,59.93485342
23,20,45,5,40,49.96742671
23,20,50,20,30,40
23,20,50,10,60,50.29315961
23,20,30,0,30,40.39087948
23,20,55,5,50,50.35830619
23,20,50,0,50,59.93485342
23,20,55,15,70,69.96742671
23,20,40,0,40,60.19543974
23,20,55,15,70,49.83713355
23,20,55,5,60,60.19543974
23,20,45,15,60,60.13029316
23,20,55,15,40,60.71661238
23,20,60,0,60,40.06514658
23,20,55,5,50,49.96742671
23,20,50,10,60,50.09771987
23,20,50,20,30,40
23,20,50,10,40,50.22801303
23,20,30,0,30,30.16286645
23,20,45,5,50,50.29315961
23,20,50,0,50,50.22801303
23,20,45,15,30,50.09771987
23,20,45,5,40,60.26058632
23,20,50,20,70,60
23,20,60,0,60,70.03257329
23,20,40,0,40,30.09771987
23,20,30,0,30,40.3257329
23,20,55,15,40,40.06514658
23,20,50,20,70,50.03257329
23,20,50,20,30,40.13029316
23,20,45,15,30,30.29315961
23,20,55,15,70,40.3257329
23,20,50,10,60,50.29315961
23,20,55,5,60,60.13029316
23,20,50,10,40,40
23,20,50,0,50,50.16286645
23,20,45,5,50,40.3257329
23,20,45,5,40,40.06514658
23,20,45,15,60,49.90228013
23,20,55,5,50,60.19543974
23,20,40,0,40,39.93485342
23,20,45,15,60,40.19543974
23,20,45,5,40,40
23,20,55,15,70,50.03257329
23,20,55,5,60,49.96742671
23,20,30,0,30,40.19543974
23,20,50,10,60,39.93485342
23,20,45,15,30,39.80456026
23,20,50,20,70,40.13029316
23,20,55,5,50,40.3257329
23,20,50,10,40,49.96742671
23,20,55,15,40,39.93485342
23,20,45,5,50,29.96742671
23,20,50,20,30,39.93485342
23,20,60,0,60,50.22801303
23,20,50,0,50,40.26058632
23,20,55,5,50,49.96742671
23,20,60,0,60,39.93485342
23,20,40,0,40,39.86970684
23,20,45,5,40,30.03257329
23,20,30,0,30,30.09771987
23,20,55,5,60,40.06514658
23,20,55,15,40,50.16286645
23,20,55,15,70,49.96742671
23,20,50,20,30,29.90228013
23,20,50,10,60,40
23,20,45,15,30,20.19543974
23,20,50,10,40,30.35830619
23,20,50,0,50,40
23,20,45,15,60,30.09771987
23,20,50,20,70,50.03257329
23,20,45,5,50,40
24,21,50,10,40,31.98697068
24,21,55,5,50,57.32899023
24,21,50,20,70,64.62540717
24,21,45,5,50,53.94136808
24,21,40,0,40,34.91856678
24,21,50,10,60,64.82084691
24,21,45,15,60,53.2247557
24,21,60,0,60,58.6970684
24,21,55,15,40,47.55700326
24,21,55,15,70,63.38762215
24,21,30,0,30,21.75895765
24,21,55,5,60,62.28013029
24,21,50,0,50,50.94462541
24,21,45,15,30,35.11400651
24,21,45,5,40,37.45928339
24,21,50,20,30,34.78827362
24,21,50,0,50,58.63192182
24,21,50,10,60,63.19218241
24,21,45,5,40,33.81107492
24,21,55,5,50,49.77198697
24,21,45,15,60,55.57003257
24,21,40,0,40,35.70032573
24,21,45,15,30,27.49185668
24,21,50,20,70,72.05211726
24,21,50,10,40,31.9218241
24,21,60,0,60,57.78501629
24,21,55,15,70,72.31270358
24,21,45,5,50,55.76547231
24,21,55,15,40,35.89576547
24,21,55,5,60,50.87947883
24,21,50,20,30,29.44625407
24,21,30,0,30,33.28990228
24,21,50,10,40,34.78827362
24,21,60,0,60,54.13680782
24,21,50,20,30,33.35504886
24,21,50,10,60,47.68729642
24,21,45,15,60,37.52442997
24,21,30,0,30,32.50814332
24,21,55,15,70,71.40065147
24,21,55,5,50,51.20521173
24,21,40,0,40,34.33224756
24,21,55,5,60,51.9218241
24,21,50,0,50,58.76221498
24,21,45,15,30,20.39087948
24,21,45,5,50,35.17915309
24,21,45,5,40,43.51791531
24,21,50,20,70,74.59283388
24,21,55,15,40,26.97068404
24,21,55,15,70,65.99348534
24,21,30,0,30,26.51465798
24,21,40,0,40,31.72638436
24,21,50,20,70,67.49185668
24,21,45,5,40,46.05863192
24,21,45,15,60,57.45928339
24,21,50,20,30,32.37785016
24,21,55,15,40,27.62214984
24,21,45,15,30,29.05537459
24,21,45,5,50,54.59283388
24,21,50,10,60,62.99674267
24,21,50,10,40,28.72964169
24,21,55,5,60,47.88273616
24,21,55,5,50,49.96742671
24,21,50,0,50,54.91856678
24,21,60,0,60,58.43648208
24,21,50,10,60,49.90228013
24,21,60,0,60,53.48534202
24,21,55,5,60,47.4267101
24,21,45,5,40,44.10423453
24,21,55,5,50,49.57654723
24,21,40,0,40,33.35504886
24,21,50,10,40,52.247557
24,21,50,20,30,24.23452769
24,21,55,15,70,72.37785016
24,21,55,15,40,32.05211726
24,21,45,15,60,50.22801303
24,21,30,0,30,30.87947883
24,21,50,20,70,68.66449511
24,21,45,15,30,21.69381107
24,21,50,0,50,46.18892508
24,21,45,5,50,44.88599349
26,22,55,15,40,24.95114007
26,22,50,0,50,45.66775244
26,22,45,15,30,23.84364821
26,22,30,0,30,30.03257329
26,22,50,20,30,33.61563518
26,22,60,0,60,45.21172638
26,22,45,5,40,33.48534202
26,22,55,5,50,55.70032573
26,22,50,10,40,56.87296417
26,22,55,15,70,64.36482085
26,22,45,5,50,50.09771987
26,22,50,10,60,63.90879479
26,22,40,0,40,60.06514658
26,22,50,20,70,60
26,22,45,15,60,63.84364821
26,22,55,5,60,40.06514658
26,22,55,15,70,50.03257329
26,22,45,15,30,34.13680782
26,22,50,0,50,32.96416938
26,22,50,20,30,24.69055375
26,22,50,20,70,64.49511401
26,22,40,0,40,54.07166124
26,22,55,15,40,45.92833876
26,22,50,10,40,40.26058632
26,22,30,0,30,24.03908795
26,22,45,5,50,45.08143322
26,22,60,0,60,63.45276873
26,22,45,5,40,50.16286645
26,22,50,10,60,60.06514658
26,22,45,15,60,60.45602606
26,22,55,5,50,54.91856678
26,22,55,5,60,61.17263844
26,22,60,0,60,68.27361564
26,22,50,20,30,23.77850163
26,22,45,5,50,34.26710098
26,22,50,10,60,53.68078176
26,22,45,15,60,44.82084691
26,22,45,5,40,35.50488599
26,22,55,5,60,50.03257329
26,22,55,5,50,45.53745928
26,22,40,0,40,30.03257329
26,22,55,15,70,63.77850163
26,22,50,0,50,66.25407166
26,22,55,15,40,44.62540717
26,22,45,15,30,45.08143322
26,22,50,10,40,55.30944625
26,22,50,20,70,64.03908795
26,22,30,0,30,34.13680782
26,22,55,15,40,35.24429967
26,22,50,0,50,54.59283388
26,22,50,20,70,70.09771987
26,22,50,10,40,24.36482085
26,22,45,5,40,44.56026059
26,22,60,0,60,55.63517915
26,22,45,5,50,30.03257329
26,22,55,15,70,65.4723127
26,22,45,15,60,50.03257329
26,22,55,5,60,54.91856678
26,22,55,5,50,56.02605863
26,22,45,15,30,24.49511401
26,22,50,10,60,44.56026059
26,22,40,0,40,35.04885993
26,22,30,0,30,20.19543974
26,22,50,20,30,20.06514658
26,22,45,5,50,40.06514658
26,22,50,10,40,40.06514658
26,22,40,0,40,40.13029316
26,22,45,5,40,35.57003257
26,22,55,5,60,65.40716612
26,22,55,15,70,75.83061889
26,22,55,5,50,70.09771987
26,22,45,15,30,18.82736156
26,22,50,0,50,60
26,22,55,15,40,44.88599349
26,22,30,0,30,20.06514658
26,22,45,15,60,65.1465798
26,22,50,10,60,64.49511401
26,22,50,20,70,74.39739414
26,22,50,20,30,24.75570033
26,22,60,0,60,64.95114007
27,23,55,5,60,40.26058632
27,23,45,15,60,49.83713355
27,23,60,0,60,60.19543974
27,23,45,5,40,30.16286645
27,23,50,10,40,30.29315961
27,23,45,5,50,40
27,23,55,15,70,60.39087948
27,23,55,15,40,20.13029316
27,23,50,20,30,10.22801303
27,23,50,10,60,30.09771987
27,23,50,0,50,30.03257329
27,23,50,20,70,40
27,23,45,15,30,9.90228013
27,23,30,0,30,4.755700326
27,23,55,5,50,19.86970684
27,23,40,0,40,10.09771987
27,23,30,0,30,9.771986971
27,23,40,0,40,10.16286645
27,23,45,15,60,29.90228013
27,23,50,20,70,40
27,23,50,10,40,10.09771987
27,23,50,20,30,3.19218241
27,23,55,15,70,19.86970684
27,23,55,5,50,40.19543974
