OS,S,Q,Std,X,R
27,23,45,15,60,49.83713355
27,23,55,15,70,60.39087948
27,23,55,15,40,20.13029316
27,23,45,15,30,9.90228013
27,23,45,15,60,29.90228013
27,23,55,15,70,19.86970684
27,23,45,15,30,5.472312704
27,23,55,15,40,9.96742671
27,23,45,15,30,9.706840391
27,23,55,15,70,30.09771987
27,23,55,15,40,10.29315961
27,23,45,15,60,50.09771987
27,23,45,15,60,40.26058632
27,23,55,15,40,10.16286645
27,23,45,15,30,5.537459283
27,23,55,15,70,30.22801303
27,23,45,15,60,49.83713355
27,23,45,15,30,4.169381107
27,23,55,15,40,9.90228013
27,23,55,15,70,49.83713355
27,23,50,20,30,10.22801303
27,23,50,20,70,40
27,23,50,20,70,40
27,23,50,20,30,3.19218241
27,23,50,20,30,2.931596091
27,23,50,20,70,39.93485342
27,23,50,20,30,2.996742671
27,23,50,20,70,20.3257329
27,23,50,20,70,29.77198697
27,23,50,20,30,1.628664495
28,24,50,10,40,40.19543974
28,24,50,10,60,59.93485342
28,24,50,10,60,59.93485342
28,24,50,10,40,40.13029316
28,24,50,10,40,44.69055375
28,24,50,10,60,50.16286645
28,24,50,10,60,60.13029316
28,24,50,10,40,40.13029316
28,24,50,10,60,57.52442997
28,24,50,10,40,40
28,24,45,15,30,33.42019544
28,24,55,15,70,63.19218241
28,24,45,15,60,50.09771987
28,24,55,15,40,60.13029316
28,24,55,15,40,40.06514658
28,24,55,15,70,60
28,24,45,15,60,62.54071661
28,24,45,15,30,31.46579805
28,24,55,15,70,65.1465798
28,24,45,15,30,30.22801303
28,24,45,15,60,59.54397394
28,24,55,15,40,40.06514658
28,24,45,15,30,33.2247557
28,24,55,15,40,40
28,24,55,15,70,65.1465798
28,24,45,15,60,60
28,24,55,15,40,40.13029316
28,24,45,15,30,50.09771987
28,24,45,15,60,60
28,24,55,15,70,70.03257329
28,24,50,20,30,29.96742671
28,24,50,20,70,70.03257329
28,24,50,20,30,30.09771987
28,24,50,20,70,69.90228013
28,24,50,20,70,68.79478827
28,24,50,20,30,30.09771987
28,24,50,20,70,60.13029316
28,24,50,20,30,40.26058632
28,24,50,20,30,50.03257329
28,24,50,20,70,60.13029316
29,25,50,10,60,20.13029316
29,25,50,10,40,40
29,25,50,10,60,40
29,25,50,10,40,29.96742671
29,25,50,10,60,60.19543974
29,25,50,10,40,30.03257329
29,25,50,10,60,60.06514658
29,25,50,10,40,29.96742671
29,25,50,10,60,60.06514658
29,25,50,10,40,20.13029316
29,25,55,15,40,19.93485342
29,25,45,15,60,30.09771987
29,25,45,15,30,20.19543974
29,25,55,15,70,59.80456026
29,25,55,15,40,20.13029316
29,25,45,15,30,20.19543974
29,25,55,15,70,80.06514658
29,25,45,15,60,60
29,25,55,15,40,30.03257329
29,25,45,15,30,20.26058632
29,25,45,15,60,60.13029316
29,25,55,15,70,79.93485342
29,25,45,15,30,10.09771987
29,25,55,15,70,70.09771987
29,25,55,15,40,19.93485342
29,25,45,15,60,20.06514658
29,25,55,15,40,30.16286645
29,25,45,15,60,30.03257329
29,25,55,15,70,80
29,25,45,15,30,20.19543974
29,25,50,20,30,30.09771987
29,25,50,20,70,40.13029316
29,25,50,20,30,20.19543974
29,25,50,20,70,70.09771987
29,25,50,20,70,69.96742671
29,25,50,20,30,10.03257329
29,25,50,20,70,79.93485342
29,25,50,20,30,10.09771987
29,25,50,20,30,20.13029316
29,25,50,20,70,80.26058632
30,26,50,10,40,30.03257329
30,26,50,10,60,69.77198697
30,26,50,10,60,55.17915309
30,26,50,10,40,40.39087948
30,26,50,10,40,55.89576547
30,26,50,10,60,51.85667752
30,26,50,10,40,43.51791531
30,26,50,10,60,63.25732899
30,26,50,10,60,58.17589577
30,26,50,10,40,35.37459283
30,26,45,15,30,28.99022801
30,26,45,15,60,69.77198697
30,26,55,15,40,50.16286645
30,26,55,15,70,76.48208469
30,26,55,15,40,36.87296417
30,26,45,15,30,35.89576547
30,26,45,15,60,56.09120521
30,26,55,15,70,74.13680782
30,26,55,15,40,35.11400651
30,26,45,15,30,20.78175896
30,26,55,15,70,69.77198697
30,26,45,15,60,57.58957655
30,26,45,15,60,70.48859935
30,26,45,15,30,29.18566775
30,26,55,15,40,34.2019544
30,26,55,15,70,71.14006515
30,26,45,15,30,20.39087948
30,26,55,15,70,74.13680782
30,26,55,15,40,45.99348534
30,26,45,15,60,64.03908795
30,26,50,20,70,60.13029316
30,26,50,20,30,18.82736156
30,26,50,20,70,79.41368078
30,26,50,20,30,20.19543974
30,26,50,20,70,65.01628664
30,26,50,20,30,21.23778502
30,26,50,20,30,31.20521173
30,26,50,20,70,64.36482085
30,26,50,20,30,29.38110749
30,26,50,20,70,78.6970684
